"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","total","passed","chamber","chamber_id","bill_title","bill_number","session_year","bill_desc","bill_url","pct_of_total","n_present","pct_of_present"
"1306599",1724338,"2023-2023_Regular_Session","2023-04-19","Senate Rules",20,0,0,0,20,1,"S",28,"Unlawful Dumping","S1368",2023,"Specifying that it is unlawful to dump litter in or on any water control district property or canal right-of-way without specified consent; providing that when litter is thrown or discarded from a boat, the operator or owner, or both, are in violation of certain provisions; requiring a water control district board of directors member or district manager to report an unlawful dumping to the appropriate law enforcement agencies; revising the definition of the term ""posted land"" to include land owned by a water control district which has no trespassing signs placed at specified points, etc.","https://legiscan.com/FL/bill/S1368/2023",1,20,1
"1306603",1716258,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#171",112,0,7,0,119,1,"H",27,"Driver License, Identification Card, and Motor Vehicle Registration","H0965",2023,"Revising the parties that may receive confidential crash reports to include law enforcement agencies and their contracted service providers; requires that motor vehicle registration form and registration renewal form and driver license or ID card application form, respectively, include option to make voluntary contribution to Best Buddies International; defining the terms ""control"" and ""motor vehicle dealer's leasing or rental affiliate"", etc.","https://legiscan.com/FL/bill/H0965/2023",0.941176470588235,112,1
"1306610",1726440,"2023-2023_Regular_Session","2023-04-19","Senate Rules",18,0,0,2,20,1,"S",28,"Judgment Liens","S1574",2023,"Citing this act as the ""Judgment Lien Improvement Act""; specifying that payment intangibles, accounts, and the proceeds thereof are subject to judgment liens; providing that certain judgment creditors are subject to specified priority of conflicting rights of a secured party; providing construction relating to the effect of liens existing before a specified date on payment intangibles and accounts and the proceeds thereof; requiring a court, under certain circumstances, to order the Department of Highway Safety and Motor Vehicles to note certain liens on the certificate of title of certain motor vehicles or vessels and in the department's records, etc.","https://legiscan.com/FL/bill/S1574/2023",0.9,18,1
"1306612",1720926,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#173",113,0,6,0,119,1,"H",27,"Venomous Reptiles","H1161",2023,"Revises penalty for certain release or escape of nonnative venomous reptiles; provides penalty for specified activities involving venomous reptiles without special permit or license issued by FWCC.","https://legiscan.com/FL/bill/H1161/2023",0.949579831932773,113,1
"1306618",1728197,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#187",111,0,8,0,119,1,"H",27,"Crime Victim Compensation Claims","H1577",2023,"Provides for waiver of deadlines for filing for victim compensation claims if delay occurred because of delay in testing of DNA or DNA profile matching from material collected as evidence related to sexual offense.","https://legiscan.com/FL/bill/H1577/2023",0.932773109243697,111,1
"1306626",1722807,"2023-2023_Regular_Session","2023-04-19","Senate Rules",18,0,0,2,20,1,"S",28,"Animals Working with Law Enforcement Officers","S1300",2023,"Prohibiting the knowing and willful resistance to, obstruction of, or opposition to a police canine or police horse under certain circumstances; increasing criminal penalties for persons who actually and intentionally maliciously touch, strike, or cause bodily harm to a police canine, fire canine, SAR canine, or police horse, etc.","https://legiscan.com/FL/bill/S1300/2023",0.9,18,1
"1306627",1698272,"2023-2023_Regular_Session","2023-04-19","Senate Rules",19,0,0,1,20,1,"S",28,"Notices of Commencement","S0562",2023,"Requiring the Department of Business and Professional Regulation to furnish for distribution a uniform notice of commencement; requiring owners and authorized agents of owners to use such uniform notice, etc.","https://legiscan.com/FL/bill/S0562/2023",0.95,19,1
"1306633",1720256,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#172",112,0,7,0,119,1,"H",27,"Commercial Service Airport Transparency and Accountability","H1123",2023,"Revises information required to be posted on website of governing body; requires commercial service airport to use specified competitive solicitation processes for purchases of commodities or contractual services; revises type of contract governing body must approve, award, or ratify as separate line item on agenda; requires governing body to provide opportunity for public comment on contracts; prohibits contracts from being approved, awarded, or ratified as part of consent agenda.","https://legiscan.com/FL/bill/H1123/2023",0.941176470588235,112,1
"1306638",1719954,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#184",111,0,8,0,119,1,"H",27,"Rapid DNA Grant Program","H1105",2023,"Creates Rapid DNA Grant Program within FDLE for county jails or sheriffs' offices; requires department to annually award grant funds to county jails or sheriffs' offices; provides funding requirements; authorizes department to establish criteria & set specific time periods for acceptance of applications & selection process for awarding grant funds.","https://legiscan.com/FL/bill/H1105/2023",0.932773109243697,111,1
"1306642",1722881,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#166",115,0,4,0,119,1,"H",27,"Persons with Disabilities Registry","H1275",2023,"Authorizes local law enforcement agencies to develop & maintain database for specified purposes; provides for enrollment in & removal from registry; specifies information registry may include; authorizes local law enforcement agencies to provide access to registry & relevant information from registry to law enforcement officers under certain circumstances.","https://legiscan.com/FL/bill/H1275/2023",0.966386554621849,115,1
"1306712",1726060,"2023-2023_Regular_Session","2023-04-19","Senate Rules",19,0,0,1,20,1,"S",28,"Department of Health","S1506",2023,"Prohibiting certain research in this state relating to enhanced potential pandemic pathogens; prohibiting medical marijuana treatment centers from producing marijuana products that are attractive to children or manufactured in specified manners; requiring local registrars to electronically file all live birth, death, and fetal death records in their respective jurisdictions in the department's electronic registration system; revising the types of health care practitioners who may make certain determinations of death; extending the timeframe for the confidentiality of certain birth records; requiring that hearing aids provided to persons younger than 18 years of age be prescription hearing aids and not over-the-counter hearing aids, etc.","https://legiscan.com/FL/bill/S1506/2023",0.95,19,1
"1306771",1697727,"2023-2023_Regular_Session","2023-04-20","Senate Appropriations",19,0,0,0,19,1,"S",28,"Restoration of Osborne Reef","S0546",2023,"Requiring the Department of Environmental Protection to submit a status report on the Osborne Reef cleanup and tire removal project to the Legislature by a specified date; requiring the department to develop a restoration plan for the reef by a specified date; providing requirements for the restoration plan; requiring the department to submit a report to the Legislature upon completion of the plan; providing requirements for the report, etc.","https://legiscan.com/FL/bill/S0546/2023",1,19,1
"1306777",1725240,"2023-2023_Regular_Session","2023-04-19","Senate Rules",18,0,0,2,20,1,"S",28,"Juvenile Court Proceedings","S1440",2023,"Authorizing individuals to appear at or attend dependency proceedings relating to children through audio or audio-video communication technology, except under certain circumstances; requiring parties in certain proceedings to provide their primary e-mail addresses to the court; requiring that court notices for shelter placement hearings held through audio or audio-video communication technology include certain information; specifying how parties to certain hearings involving children may consent to service or notice by e-mail, etc.","https://legiscan.com/FL/bill/S1440/2023",0.9,18,1
"1306856",1700160,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#181",112,0,7,0,119,1,"H",27,"Assignment for the Benefit of Creditors","S0600",2023,"Revising requirements for the commencement of proceedings for general assignments; authorizing assignees to rely on certain orders, judgments, decrees, rules, and documents; limiting the assets a creditor or other party in interest may pursue in an action against an assignee; providing requirements for a creditor or other party in interest in certain actions against an assignee, etc.","https://legiscan.com/FL/bill/S0600/2023",0.941176470588235,112,1
"1306967",1722839,"2023-2023_Regular_Session","2023-04-19","Senate Rules",18,0,0,2,20,1,"S",28,"Operation of a Golf Cart","S1290",2023,"Authorizing water control districts to designate certain roads for the operation of golf carts; requiring county approval to make such designation; prohibiting a person from operating a golf cart on certain roadways unless he or she possesses a valid learner's driver license or valid driver license that is not suspended or revoked, etc.","https://legiscan.com/FL/bill/S1290/2023",0.9,18,1
"1307086",1668418,"2023-2023_Regular_Session","2023-04-20","House: Third Reading RCS#178",112,0,7,0,119,1,"H",27,"Public Nuisances","H0269",2023,"Prohibits person from distributing onto private property any material for purpose of intimidating or threatening owner, resident, or invitee; prohibits person from willfully & maliciously harassing, threatening, or intimidating another person based on person's wearing or displaying of any indicia relating to any religious or ethnic heritage; requires violations be reported as hate crimes; prohibits display or projection of images onto building, structure, or property without permission; prohibits person who willfully enters campus of state university or Florida College System institution for purpose of threatening or intimidating another person from remaining on such campus after being warned to depart.","https://legiscan.com/FL/bill/H0269/2023",0.941176470588235,112,1
"1307104",1726558,"2023-2023_Regular_Session","2023-04-19","Senate Rules",19,0,0,1,20,1,"S",28,"Law Enforcement Operations","S1588",2023,"Revising the powers, duties, and obligations of a sheriff; requiring that there be an elected sheriff in each county; requiring the sheriff to provide contracted police services for certain municipalities for a specified timeframe; authorizing certain persons to file a petition with the Division of Administrative Hearings, rather than an appeal by petition to the Administration Commission, if the tentative budget of a municipal law enforcement agency contains a reduction greater than a specified percentage, etc.","https://legiscan.com/FL/bill/S1588/2023",0.95,19,1
"1307171",1661719,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",18,0,0,2,20,1,"S",28,"Emergency Response Mapping Data","S0212",2023,"Creating the School Mapping Data Grant Program within the Department of Education; authorizing each school district to apply for funds to provide mapping data for public school buildings; authorizing a school district to use the funds to procure a vendor; requiring the entity that produces the data to provide the data to certain entities, etc.","https://legiscan.com/FL/bill/S0212/2023",0.9,18,1
"1307206",1702590,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",17,0,0,3,20,1,"S",28,"Paid Family Leave Insurance","S0670",2023,"Authorizing life insurers to transact paid family leave insurance; specifying circumstances under which family leave benefits may be provided under a paid family leave insurance policy; specifying requirements for policies relating to benefit periods, waiting periods, benefit amounts and certain offsets, and the payment of benefits; providing that eligibility for family leave benefits may be limited, excluded, or reduced, but must be specified in the policy, etc.","https://legiscan.com/FL/bill/S0670/2023",0.85,17,1
"1307248",1726453,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",17,0,0,3,20,1,"S",28,"Regional Transportation Planning","S1532",2023,"Requiring the Department of Transportation, or its consultant, to conduct a study regarding the potential dissolution or transfer of the governance, staff, operations, funding, and facilities of the Hillsborough Area Regional Transit Authority; specifying requirements of the study; requiring the department to submit a report to the Governor and Legislature by a specified date, etc.","https://legiscan.com/FL/bill/S1532/2023",0.85,17,1
"1307272",1701353,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",20,0,0,0,20,1,"S",28,"Blood Clot and Pulmonary Embolism Policy Workgroup","S0612",2023,"Citing this act as the ""Emily Adkins Prevention Act""; requiring the Secretary of Health Care Administration, in conjunction with the State Surgeon General, to establish a blood clot and pulmonary embolism policy workgroup; requiring the secretary to submit a final report to the Governor and the Legislature by a specified date, etc.","https://legiscan.com/FL/bill/S0612/2023",1,20,1
"1307286",1721105,"2023-2023_Regular_Session","2023-04-21","House Ways & Means Committee",18,0,0,6,24,1,"H",27,"Sarasota County","H1175",2023,"Creates Three Rivers Stewardship District; provides charter.","https://legiscan.com/FL/bill/H1175/2023",0.75,18,1
"1307296",1719581,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Rapid DNA Grant Program","S1140",2023,"Creating the Rapid DNA Grant Program within the Department of Law Enforcement for county jails or sheriffs' offices; requiring the department to annually award grant funds to county jails or sheriffs' offices; providing funding requirements; authorizing the department to establish criteria and set specific time periods for the acceptance of applications and the selection process for awarding grant funds, etc.","https://legiscan.com/FL/bill/S1140/2023",0.95,19,1
"1307301",1646081,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Fees/Professional Counselors Licensure Compact","S0140",2023,"Authorizing member states of the Professional Counselors Licensure Compact to charge individuals a fee for the privilege to practice under the compact, etc.","https://legiscan.com/FL/bill/S0140/2023",0.95,19,1
"1307302",1725210,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Student Outcomes","S1424",2023,"Revising the responsibilities of the Just Read, Florida! Office; providing that a charter school application must include certain reading instructional strategies; providing that district school board instructional materials must include certain reading instructional strategies; revising requirements for an individualized progress monitoring plan; requiring a school district to evaluate the students at the end of each grading period for a mathematics deficiency; revising training requirements for reading coaches, classroom teachers, and school administrators to include certain instructional strategies, etc.","https://legiscan.com/FL/bill/S1424/2023",0.95,19,1
"1307359",1695789,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Custody and Supervision of Specified Offenders","S0528",2023,"Excluding certain offenders from eligibility to receive basic gain-time; excluding certain offenders from eligibility to receive incentive gain-time; excluding certain offenders from eligibility for specified reductions to a term of supervision; requiring a court to impose additional conditions of supervision on specified offenders, etc.","https://legiscan.com/FL/bill/S0528/2023",0.95,19,1
"1307397",1696833,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Child Support","S0536",2023,"Revising requirements for the deferment of payment agreements for child support; revising the procedures for collection and distribution of court depository fees; removing exceptions to the prohibition on treating incarceration as voluntary employment; revising requirements for the Department of Revenue to commence proceedings regarding paternity and child support, etc.","https://legiscan.com/FL/bill/S0536/2023",0.95,19,1
"1307412",1706177,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",20,0,0,0,20,1,"S",28,"My Safe Florida Home Program","S0748",2023,"Providing that licensed, rather than certified, inspectors are to provide hurricane mitigation inspections on site-built, single-family, residential properties that have been granted a homestead exemption; revising the hurricane mitigation inspectors that may be selected by the Department of Financial Services to provide hurricane mitigation inspections; revising the criteria for mitigation grant eligibility for homeowners; revising the improvements for eligible homes for which mitigation grants may be used; deleting a provision authorizing low-income homeowners to use grant funds for specified purposes, etc.","https://legiscan.com/FL/bill/S0748/2023",1,20,1
"1307428",1755939,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Human Trafficking","S7064",2023,"Increasing criminal penalties for specified offenses involving adult theaters; providing a civil cause of action for victims of human trafficking against certain entities or persons; authorizing judicial circuits to establish educational programs for persons convicted of or charged with certain violations; creating the Statewide Data Repository for Anonymous Human Trafficking Data at the University of South Florida, etc.","https://legiscan.com/FL/bill/S7064/2023",0.95,19,1
"1307448",1728704,"2023-2023_Regular_Session","2023-04-21","House Ways & Means Committee",18,0,0,6,24,1,"H",27,"City of Bartow, Polk County","H1611",2023,"Creates Clear Springs Stewardship District; provides charter.","https://legiscan.com/FL/bill/H1611/2023",0.75,18,1
"1307459",1727824,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Sexual Exploitation and Human Trafficking","S1690",2023,"Requiring residential treatment centers for children and adolescents to place specified signage; requiring the Department of Children and Families, in consultation with the Agency for Health Care Administration, to adopt rules; requiring the Services and Resources Committee of the Statewide Council on Human Trafficking to conduct a study and make certain recommendations; requiring the department to establish a process to certify adult safe houses that provide housing and care to adult survivors of human trafficking; providing requirements for safe houses and safe foster homes, etc.","https://legiscan.com/FL/bill/S1690/2023",0.95,19,1
"1307462",1720512,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Flooding and Sea Level Rise Vulnerability Studies","S1170",2023,"Revising the purposes for which the Department of Environmental Protection may provide grants under the Resilient Florida Grant Program to counties or municipalities; authorizing the department to provide such grants to water management districts for a specified purpose; requiring state-financed constructors to take specified actions before commencing construction of potentially at-risk structures or infrastructure beginning on a specified date; authorizing the department to bring civil actions, seek injunctive relief, recover certain funds, and enforce specified requirements, etc.","https://legiscan.com/FL/bill/S1170/2023",0.95,19,1
"1307465",1723985,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Florida School for Competitive Academics","S1386",2023,"Revising the components of the delivery of public education within the Florida Early Learning-20 education system to include the Florida School for Competitive Academics; providing for the establishment of the Florida School for Competitive Academics; requiring the Auditor General to conduct audits of the school's accounts and records; exempting the school from specified requirements in the Florida Early Learning-20 Education Code, etc.","https://legiscan.com/FL/bill/S1386/2023",0.95,19,1
"1307469",1703780,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",20,0,0,0,20,1,"S",28,"Opioid Abatement","S0704",2023,"Revising the types of delivery systems a pharmacist may order or use to dispense an emergency opioid antagonist; establishing the Statewide Council on Opioid Abatement within the Department of Children and Families, etc.","https://legiscan.com/FL/bill/S0704/2023",1,20,1
"1307470",1701455,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",17,0,0,3,20,1,"S",28,"Rights of Law Enforcement Officers and Correctional Officers","S0618",2023,"Providing rights of law enforcement officers and correctional officers relating to Brady identification systems; prohibiting a law enforcement officer or correctional officer from being discharged, suspended, demoted, or otherwise disciplined or threatened with discipline for certain reasons; providing that a prosecuting agency is not required to maintain a Brady identification system; authorizing a law enforcement officer or correctional officer to request reconsideration of the inclusion of his or her name and information in a Brady identification system, etc.","https://legiscan.com/FL/bill/S0618/2023",0.85,17,1
"1307472",1708028,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Veterans' Services and Recognition","S0824",2023,"Creating the Division of Long-term Care within the Department of Veterans' Affairs; creating the ""Veterans' Adult Day Health Care of Florida Act""; providing a purpose and definitions; providing for program audits, inspections, and operational standards; designating the week of November 11 of each year as ""Veterans Week"" in Florida, etc.","https://legiscan.com/FL/bill/S0824/2023",0.95,19,1
"1307488",1720594,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Education and Training for Alzheimer's Disease and Related Forms of Dementia","S1182",2023,"Designating the ""Alzheimer's Disease and Related Forms of Dementia Education and Training Act""; requiring the Department of Elderly Affairs to offer certain education about Alzheimer's disease and related forms of dementia to the general public; providing minimum requirements for the training; authorizing persons to satisfy the training requirements of this act using training curricula approved before the effective date of this act until the department adopts rules for training curricula guidelines, etc.","https://legiscan.com/FL/bill/S1182/2023",0.95,19,1
"1307489",1727082,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Hemp","S1676",2023,"Providing that hemp extract is considered a food subject to certain requirements; revising the requirements that hemp extract must meet before being distributed and sold in this state; providing that hemp extract may only be sold to businesses in this state which meet certain permitting requirements; requiring the Department of Agriculture and Consumer Services to adopt specified rules, etc.","https://legiscan.com/FL/bill/S1676/2023",0.95,19,1
"1307502",1727445,"2023-2023_Regular_Session","2023-04-21","House Appropriations Committee",28,0,0,2,30,1,"H",27,"Prescription Drugs","H1509",2023,"Requires drug manufacturers to notify DBPR of reportable drug price increases; prohibits manufacturers from claiming public records exemption for trade secrets for information provided in forms or reports; requires DFS to designate employee as primary contact on issues relating to PBMs; provides penalty for persons who do not hold certificate of authority to act as administrator; requires PBMs to identify ownership affiliations to office; provides requirements for contracts between PBM & participating pharmacy; provides for biennial examinations of PBMs.","https://legiscan.com/FL/bill/H1509/2023",0.933333333333333,28,1
"1307528",1724299,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",20,0,0,0,20,1,"S",28,"Sickle Cell Disease Medications, Treatment, and Screening","S1352",2023,"Requiring newborn and infant screening providers to notify primary care physicians of newborns and infants of certain screening results and to submit the results to the Department of Health for a specified purpose; requiring the department to contract with a certain center to establish and maintain a sickle cell registry; authorizing parents and guardians of children in the registry to request to have them removed from the registry; requiring the Agency for Health Care Administration, in consultation with certain entities, to review sickle cell disease medications, treatments, and services for Medicaid recipients and develop a written report, post the report on its website, and submit a copy of the report to the Governor, the Legislature, and certain entities by a specified date and every 2 years thereafter, etc.","https://legiscan.com/FL/bill/S1352/2023",1,20,1
"1307720",1716025,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",17,0,0,3,20,1,"S",28,"Driver License, Identification Card, and Motor Vehicle Registration Applications","S0996",2023,"Requiring that the motor vehicle registration form and registration renewal form and the driver license or identification card application form, respectively, include an option to make a voluntary contribution to Best Buddies International, etc.","https://legiscan.com/FL/bill/S0996/2023",0.85,17,1
"1307724",1720363,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Department of Agriculture and Consumer Services","S1164",2023,"Authorizing farmers whose property meets certain requirements to apply to the Department of Revenue for a Florida farm tax exempt agricultural materials (TEAM) card; authorizing the Department of Revenue to make certain information available to the Department of Agriculture and Consumer Services for the purpose of administering the Florida farm TEAM card; requiring by a specified date all food commodities purchased by certain state entities to be grown or produced in this state under certain circumstances; revising the types of entities required to obtain food permits from the department; requiring bottled water to be processed in conformance with department rule, etc.","https://legiscan.com/FL/bill/S1164/2023",0.95,19,1
"1307732",1718191,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",17,0,0,3,20,1,"S",28,"Victim Compensation Claims","S1104",2023,"Authorizing the Department of Legal Affairs to issue waivers of any claim filing deadlines for specified victim claims for compensation upon a showing that a delay in filing the application occurred because of a delay in the testing of, or delay in the DNA profile matching from, a sexual assault forensic examination kit or biological material collected as evidence related to a sexual offense, etc.","https://legiscan.com/FL/bill/S1104/2023",0.85,17,1
"1307733",1721121,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",18,0,0,2,20,1,"S",28,"Operation New Hope","S1198",2023,"Authorizing the Department of Corrections, contingent upon appropriation, to contract with Operation New Hope for specified services, etc.","https://legiscan.com/FL/bill/S1198/2023",0.9,18,1
"1307734",1753957,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",20,0,0,0,20,1,"S",28,"Child Protective Investigative Services","S7056",2023,"Repealing provisions relating to sheriffs of certain counties providing child protective investigative services; requiring certain sheriffs to transfer the functions of providing child protective investigative services to the Department of Children and Families; providing that certain sheriffs remain the custodians of certain files and documents; authorizing the department and certain sheriffs to enter into an agreement to allow certain employees to remain in office space owned or leased by the sheriff for a specified time, etc.","https://legiscan.com/FL/bill/S7056/2023",1,20,1
"1307738",1718053,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",18,0,0,2,20,1,"S",28,"Florida Kidcare Program Eligibility","S0246",2023,"Increasing the income eligibility threshold for coverage under the Medikids program component; increasing the income eligibility threshold for coverage under the Florida Kidcare program; requiring an applicant seeking coverage under the program to provide certain documentation if eligibility cannot be verified using reliable data sources; requiring that premiums for certain enrollees under the Florida Kidcare program be based on a tiered system of uniform premiums, etc.","https://legiscan.com/FL/bill/S0246/2023",0.9,18,1
"1307742",1755653,"2023-2023_Regular_Session","2023-04-21","House Appropriations Committee",26,0,0,4,30,1,"H",27,"Insurer Accountability","H7065",2023,"Revises requirements & conditions for certain insurer market conduct examinations after hurricane; specifies factors office may consider in determining whether continued operation of insurer may be deemed to be hazardous; prohibits officer or director of insolvent or impaired insurer from receiving bonus from such insurer; prohibits Citizens Property Insurance Corporation from determining that risk is ineligible for coverage solely on specified basis; revises prohibitions on insurers against cancellation or nonrenewal of residential property insurance policies; provides if roof deductible is applied under personal lines residential property insurance policy, no other deductible may be applied to other loss to property caused by same covered peril.","https://legiscan.com/FL/bill/H7065/2023",0.866666666666667,26,1
"1307743",1726900,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",20,0,0,0,20,1,"S",28,"Temporary Airports","S1672",2023,"Requiring that certain documentation be submitted to the Department of Transportation for a public temporary airport or private temporary airport site approval order; requiring a public temporary airport to obtain a license and a private temporary airport to obtain registration before operation of aircraft to or from the airport; requiring that issuance of site approval orders be held in abeyance under certain circumstances; revising an exemption from certain provisions for an airport used for aerial application or spraying of crops, etc.","https://legiscan.com/FL/bill/S1672/2023",1,20,1
"1307744",1726540,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Florida Museum of Black History","S1606",2023,"Creating the Florida Museum of Black History Task Force within the Division of Historical Resources of the Department of State; requiring the division to provide staff and expend funds as necessary to assist the task force; requiring the task force to submit a report to the Governor and the Legislature before a certain date, etc.","https://legiscan.com/FL/bill/S1606/2023",0.95,19,1
"1307748",1724507,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Sickle Cell Program","S1408",2023,"Citing this act as the ""Sickle Cell Disease and Sickle Cell Trait Prevention, Care, and Treatment Act""; requiring the Department of Health to establish a grant program for the prevention, care, and treatment of sickle cell disease and sickle cell trait or sickle cell trait carriers and for certain educational programs; requiring the department to develop application criteria and standards of eligibility for grants under the program; requiring the department to ensure that grant funds are used for specified purposes, etc.","https://legiscan.com/FL/bill/S1408/2023",0.95,19,1
"1307868",1703508,"2023-2023_Regular_Session","2023-04-21","House Appropriations Committee",26,0,0,4,30,1,"H",27,"Proceeds Funding Motorcycle Safety Education","H0709",2023,"Removes authorization for motorcycle safety education fee proceeds to fund general operations of DHSMV; requires annual report to Legislature.","https://legiscan.com/FL/bill/H0709/2023",0.866666666666667,26,1
"1307910",1720209,"2023-2023_Regular_Session","2023-04-20","Senate Fiscal Policy",19,0,0,1,20,1,"S",28,"Department of Financial Services","S1158",2023,"Revising powers and duties of the department's Division of Investigative and Forensic Services; authorizing, rather than requiring, a judge of compensation claims to order an injured employee's evaluation by an expert medical advisor under certain circumstances; revising eligibility requirements for the board of directors of the Florida Self-Insurers Guaranty Association, Incorporated; deleting the authority of designated examination centers to take fingerprints of applicants for a license as an agent, customer representative, adjuster, service representative, or reinsurance intermediary; authorizing certain persons to obtain a limited license to sell only policies of life insurance covering the expense of a prearrangement for funeral services or merchandise; adding grounds for discretionary disciplinary actions taken by the department against a title insurance agent or agency; authorizing the department in receivership proceedings to take certain actions as a domiciliary receiver, etc.","https://legiscan.com/FL/bill/S1158/2023",0.95,19,1
"1308230",1727975,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",19,0,0,2,21,1,"H",27,"Elder and Vulnerable Adult Abuse Fatality Review Teams","H1567",2023,"Authorizes establishments of elder & vulnerable adult abuse fatality review teams; revises team membership; authorizes team to determine number & types of incidents to review; removes provisions relating to state attorney; revises team requirements; requires members sign specified acknowledgment of public records requirements; expands immunity from monetary liability to other persons; provides communications, information, & records acquired by team are not subject to discovery or introduction into evidence in certain proceedings; provides person who attends meeting or other authorized activities of team may not testify in certain proceedings as to certain records or information.","https://legiscan.com/FL/bill/H1567/2023",0.904761904761905,19,1
"1308231",1717007,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",20,0,0,1,21,1,"H",27,"Children Removed from Caregivers","H1007",2023,"Requires DCF & community-based care lead agencies to administer trauma screening within specified timeframe to certain children & provide certain follow-up actions under certain circumstances.","https://legiscan.com/FL/bill/H1007/2023",0.952380952380952,20,1
"1308238",1728016,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",19,0,0,2,21,1,"H",27,"Pub. Rec. and Meetings/Elder and Vulnerable Adult Abuse Fatality Review Teams","H1569",2023,"Specifies information obtained by elder & vulnerable adult abuse fatality review team which is exempt or confidential & exempt from public records requirements retains its protected status; provides exemption from public records requirements for personal identifying information of abuse victim & other specified information contained in records held by review team; provides exemption from public meetings requirements for review team meetings during which exempt or confidential & exempt information is discussed; provides for future legislative review & repeal of exemption.","https://legiscan.com/FL/bill/H1569/2023",0.904761904761905,19,1
"1308294",1727534,"2023-2023_Regular_Session","2023-04-24","House Health & Human Services Committee",20,0,0,1,21,1,"H",27,"Sickle Cell Disease Medications, Treatment, and Screening","H1481",2023,"Requires certain health care providers to notify primary care physicians of newborns & infants of certain screening results relating to sickle cell hemoglobin variants & to submit such results to DOH for specified purpose; requires such physicians to provide certain information to parents & guardians; requires DOH to establish & maintain sickle cell registry; authorizes parents & guardians to request to have their children removed from registry; requires AHCA to review sickle cell disease medications, treatments, & services for Medicaid recipients & develop written report, post report on its website, & submit copy of report to Governor, Legislature, & certain entities.","https://legiscan.com/FL/bill/H1481/2023",0.952380952380952,20,1
"1308298",1669583,"2023-2023_Regular_Session","2023-04-24","Senate Rules",19,0,0,1,20,1,"S",28,"Telehealth Practice Standards","S0298",2023,"Revising the definition of the term ""telehealth"", etc.","https://legiscan.com/FL/bill/S0298/2023",0.95,19,1
